a;b;;;;
4344,924;17,0224;;;;
4345,0764;16,0824;;;;
4345,2288;14,9714;;;;
4345,3812;13,2845;;;;
4345,5336;11,8557;;;;
4345,686;11,3768;;;;
4345,8384;11,1458;;;;
4345,9908;10,2777;;;;
4346,1432;9,0196;;;;
4346,2956;7,8249;;;;
4346,448;7,1706;;;;
4346,6004;6,4112;;;;
4346,7528;5,1879;;;;
4346,9052;4,1817;;;;
4347,0576;3,7341;;;;
4347,21;3,6253;;;;
4347,3624;3,5312;;;;
4347,5148;3,2665;;;;
4347,6672;3,0308;;;;
4347,8196;2,8466;;;;
4347,972;2,6948;;;;
4348,1244;2,6018;;;;
4348,2768;2,5168;;;;
4348,4292;2,6035;;;;
4348,5816;2,5068;;;;
4348,734;2,4293;;;;
4348,8864;2,4865;;;;
4349,0388;2,5971;;;;
4349,1912;2,6407;;;;
4349,3436;2,5625;;;;
4349,496;2,4844;;;;
4349,6484;2,5189;;;;
4349,8008;2,5607;;;;
4349,9532;2,5717;;;;
4350,1056;2,4839;;;;
4350,258;2,4297;;;;
4350,4104;2,3363;;;;
4350,5628;2,3402;;;;
4350,7152;2,403;;;;
4350,8676;2,4295;;;;
4351,02;2,45;;;;
4351,1724;2,4869;;;;
4351,3248;2,3895;;;;
4351,4772;2,6219;;;;
4351,6296;3,0579;;;;
4351,782;3,1115;;;;
4351,9344;3,2453;;;;
4352,0868;3,9104;;;;
4352,2392;4,6988;;;;
4352,3916;4,3575;;;;
4352,544;3,6215;;;;
4352,6964;4,1509;;;;
4352,8488;5,3748;;;;
4353,0012;6,4438;;;;
4353,1536;7,1227;;;;
4353,306;7,4589;;;;
4353,4584;7,5386;;;;
4353,6108;7,4662;;;;
4353,7632;7,5703;;;;
4353,9156;7,7682;;;;
4354,068;7,9208;;;;
4354,2204;7,7609;;;;
4354,3728;7,569;;;;
4354,5252;7,6026;;;;
4354,6776;8,0572;;;;
4354,83;8,4806;;;;
4354,9824;9,1611;;;;
4355,1348;9,9449;;;;
4355,2872;10,8033;;;;
4355,4396;11,4861;;;;
4355,592;12,0718;;;;
4355,7444;12,5603;;;;
4355,8968;13,0486;;;;
4356,0492;13,6908;;;;
4356,2016;13,8682;;;;
4356,354;13,9861;;;;
4356,5064;13,7465;;;;
4356,6588;13,4213;;;;
4356,8112;12,8747;;;;
4356,9636;12,2958;;;;
4357,116;11,3995;;;;
4357,2684;10,4005;;;;
4357,4208;9,8144;;;;
4357,5732;9,7197;;;;
4357,7256;9,9387;;;;
4357,878;10,3727;;;;
4358,0304;10,6853;;;;
4358,1828;10,8876;;;;
4358,3352;11,0167;;;;
4358,4876;11,2614;;;;
4358,64;11,6925;;;;
4358,7924;11,6505;;;;
4358,9448;10,1762;;;;
4359,0972;7,6038;;;;
4359,2496;5,4283;;;;
4359,402;4,0244;;;;
4359,5544;3,1587;;;;
4359,7068;2,6914;;;;
4359,8592;2,729;;;;
4360,0116;2,9029;;;;
4360,164;3,0305;;;;
4360,3164;3,0093;;;;
4360,4688;2,9973;;;;
4360,6212;3,0475;;;;
4360,7736;3,2075;;;;
4360,926;3,2655;;;;
4361,0784;3,3656;;;;
4361,2308;3,3837;;;;
4361,3832;3,2929;;;;
4361,5356;3,2887;;;;
4361,688;3,346;;;;
4361,8404;3,314;;;;
4361,9928;3,279;;;;
4362,1452;3,3197;;;;
4362,2976;3,3434;;;;
4362,45;3,3685;;;;
4362,6024;3,39;;;;
4362,7548;3,3481;;;;
4362,9072;3,3184;;;;
4363,0596;3,56;;;;
4363,212;4,4091;;;;
4363,3644;5,4756;;;;
4363,5168;7,0213;;;;
4363,6692;9,1806;;;;
4363,8216;11,325;;;;
4363,974;12,591;;;;
4364,1264;11,2974;;;;
4364,2788;10,2771;;;;
4364,4312;9,5621;;;;
4364,5836;9,186;;;;
4364,736;7,5554;;;;
4364,8884;6,8507;;;;
4365,0408;7,0532;;;;
4365,1932;7,2009;;;;
4365,3456;8,2816;;;;
4365,498;9,8829;;;;
4365,6504;12,0355;;;;
4365,8028;13,8201;;;;
4365,9552;14,7384;;;;
4366,1076;15,2301;;;;
4366,26;14,8147;;;;
4366,4124;13,9033;;;;
4366,5648;11,9153;;;;
4366,7172;9,6563;;;;
4366,8696;7,5734;;;;
4367,022;5,7193;;;;
4367,1744;5,0227;;;;
4367,3268;5,4098;;;;
4367,4792;5,88;;;;
4367,6316;5,7625;;;;
4367,784;5,7504;;;;
4367,9364;6,2407;;;;
4368,0888;7,4389;;;;
4368,2412;7,9792;;;;
4368,3936;7,813;;;;
4368,546;7,5213;;;;
4368,6984;7,4304;;;;
4368,8508;7,6629;;;;
4369,0032;8,1677;;;;
4369,1556;9,1366;;;;
4369,308;10,1024;;;;
4369,4604;10,2038;;;;
4369,6128;9,7476;;;;
4369,7652;8,9814;;;;
4369,9176;8,4406;;;;
4370,07;7,9441;;;;
4370,2224;7,7157;;;;
4370,3748;7,8113;;;;
4370,5272;8,2978;;;;
4370,6796;9,156;;;;
4370,832;10,0026;;;;
4370,9844;10,2843;;;;
4371,1368;9,7904;;;;
4371,2892;8,6448;;;;
4371,4416;7,4739;;;;
4371,594;6,585;;;;
4371,7464;6,3863;;;;
4371,8988;6,8174;;;;
4372,0512;7,8228;;;;
4372,2036;8,9391;;;;
4372,356;9,8885;;;;
4372,5084;11,0651;;;;
4372,6608;11,6637;;;;
4372,8132;11,7577;;;;
4372,9656;10,5964;;;;
4373,118;9,0293;;;;
4373,2704;8,5118;;;;
4373,4228;8,9769;;;;
4373,5752;10,1362;;;;
4373,7276;10,8134;;;;
4373,88;10,8466;;;;
4374,0324;10,6813;;;;
4374,1848;10,289;;;;
4374,3372;9,4678;;;;
4374,4896;8,2398;;;;
4374,642;6,789;;;;
4374,7944;5,7038;;;;
4374,9468;5,5651;;;;
4375,0992;6,3379;;;;
4375,2516;6,9617;;;;
4375,404;6,9067;;;;
4375,5564;6,3618;;;;
4375,7088;5,7649;;;;
4375,8612;5,5341;;;;
4376,0136;5,6123;;;;
4376,166;5,9419;;;;
4376,3184;6,547;;;;
4376,4708;7,164;;;;
4376,6232;7,9083;;;;
4376,7756;9,3034;;;;
4376,928;11,0035;;;;
4377,0804;12,7882;;;;
4377,2328;13,7315;;;;
4377,3852;14,2005;;;;
4377,5376;13,4805;;;;
4377,69;13,4356;;;;
4377,8424;14,5231;;;;
4377,9948;16,1882;;;;
4378,1472;17,8182;;;;
4378,2996;18,2072;;;;
4378,452;19,4182;;;;
4378,6044;21,0846;;;;
4378,7568;21,5944;;;;
4378,9092;20,6764;;;;
4379,0616;18,3618;;;;
4379,214;16,1705;;;;
4379,3664;15,1775;;;;
4379,5188;13,8436;;;;
4379,6712;11,7657;;;;
4379,8236;9,2677;;;;
4379,976;8,1634;;;;
4380,1284;7,6563;;;;
4380,2808;7,379;;;;
4380,4332;6,9566;;;;
4380,5856;7,4024;;;;
4380,738;8,5969;;;;
4380,8904;10,6584;;;;
4381,0428;12,8087;;;;
4381,1952;15,635;;;;
4381,3476;18,6576;;;;
4381,5;21,4846;;;;
4381,6524;23,1819;;;;
4381,8048;23,9709;;;;
4381,9572;24,3624;;;;
4382,1096;24,9934;;;;
4382,262;25,4889;;;;
4382,4144;25,462;;;;
4382,5668;24,8059;;;;
4382,7192;23,6678;;;;
4382,8716;22,3319;;;;
4383,024;20,4855;;;;
4383,1764;18,6067;;;;
4383,3288;17,7533;;;;
4383,4812;17,9047;;;;
4383,6336;18,7949;;;;
4383,786;19,1281;;;;
4383,9384;20,2705;;;;
4384,0908;20,5792;;;;
4384,2432;19,3911;;;;
4384,3956;16,9765;;;;
4384,548;14,2285;;;;
4384,7004;11,1164;;;;
4384,8528;8,4953;;;;
4385,0052;6,963;;;;
4385,1576;6,7711;;;;
4385,31;7,5512;;;;
4385,4624;8,7347;;;;
4385,6148;10,6643;;;;
4385,7672;12,3589;;;;
4385,9196;14,6415;;;;
4386,072;16,2863;;;;
4386,2244;17,5336;;;;
4386,3768;18,596;;;;
4386,5292;19,3193;;;;
4386,6816;18,813;;;;
4386,834;18,1125;;;;
4386,9864;16,6942;;;;
4387,1388;14,3692;;;;
4387,2912;11,8139;;;;
4387,4436;9,4619;;;;
4387,596;7,9565;;;;
4387,7484;7,3635;;;;
4387,9008;7,3645;;;;
4388,0532;8,299;;;;
4388,2056;10,1057;;;;
4388,358;13,0638;;;;
4388,5104;15,7969;;;;
4388,6628;15,6288;;;;
4388,8152;13,2945;;;;
4388,9676;10,0556;;;;
4389,12;7,8341;;;;
4389,2724;6,1833;;;;
4389,4248;5,0392;;;;
4389,5772;4,6709;;;;
4389,7296;4,6114;;;;
4389,882;4,5966;;;;
4390,0344;5,1885;;;;
4390,1868;5,3952;;;;
4390,3392;5,0287;;;;
4390,4916;5,154;;;;
4390,644;5,9632;;;;
4390,7964;7,0283;;;;
4390,9488;6,8717;;;;
4391,1012;6,2917;;;;
4391,2536;6,1779;;;;
4391,406;6,625;;;;
4391,5584;6,7684;;;;
4391,7108;6,6784;;;;
4391,8632;6,0453;;;;
4392,0156;5,3358;;;;
4392,168;4,8974;;;;
4392,3204;5,2871;;;;
4392,4728;5,9243;;;;
4392,6252;6,8114;;;;
4392,7776;8,0404;;;;
4392,93;9,7527;;;;
4393,0824;11,2714;;;;
4393,2348;11,6787;;;;
4393,3872;11,8408;;;;
4393,5396;12,163;;;;
4393,692;13,2128;;;;
4393,8444;14,1951;;;;
4393,9968;14,2383;;;;
4394,1492;14,081;;;;
4394,3016;14,2371;;;;
4394,454;14,311;;;;
4394,6064;14,3559;;;;
4394,7588;14,7821;;;;
4394,9112;14,7054;;;;
4395,0636;14,6725;;;;
4395,216;15,2419;;;;
4395,3684;16,291;;;;
4395,5208;17,0775;;;;
4395,6732;17,2803;;;;
4395,8256;16,5425;;;;
4395,978;15,0002;;;;
4396,1304;13,471;;;;
4396,2828;12,3159;;;;
4396,4352;11,1425;;;;
4396,5876;10,0273;;;;
4396,74;9,5392;;;;
4396,8924;9,2374;;;;
4397,0448;9,1252;;;;
4397,1972;9,1165;;;;
4397,3496;9,167;;;;
4397,502;9,228;;;;
4397,6544;9,2466;;;;
4397,8068;9,4057;;;;
4397,9592;9,798;;;;
4398,1116;10,2807;;;;
4398,264;10,7868;;;;
4398,4164;11,171;;;;
4398,5688;11,2565;;;;
4398,7212;11,5873;;;;
4398,8736;12,2675;;;;
4399,026;12,751;;;;
4399,1784;12,9835;;;;
4399,3308;13,0595;;;;
4399,4832;13,5738;;;;
4399,6356;13,9829;;;;
4399,788;13,1593;;;;
4399,9404;10,7093;;;;
4400,0928;7,8227;;;;
4400,2452;5,5878;;;;
4400,3976;4,0953;;;;
4400,55;3,2661;;;;
4400,7024;3,0771;;;;
4400,8548;2,9231;;;;
4401,0072;3,0309;;;;
4401,1596;3,325;;;;
4401,312;3,6803;;;;
4401,4644;4,2136;;;;
4401,6168;5,1338;;;;
4401,7692;6,0043;;;;
4401,9216;6,4367;;;;
4402,074;6,2377;;;;
4402,2264;5,2667;;;;
4402,3788;4,0334;;;;
4402,5312;3,2861;;;;
4402,6836;3,1383;;;;
4402,836;3,2377;;;;
4402,9884;4,0063;;;;
4403,1408;4,6391;;;;
4403,2932;4,5631;;;;
4403,4456;4,1505;;;;
4403,598;3,375;;;;
4403,7504;3,2174;;;;
4403,9028;3,4122;;;;
4404,0552;3,3859;;;;
4404,2076;2,9842;;;;
4404,36;2,8652;;;;
4404,5124;2,9145;;;;
4404,6648;2,915;;;;
4404,8172;3,0913;;;;
4404,9696;3,2529;;;;
4405,122;3,1758;;;;
4405,2744;3,0475;;;;
4405,4268;2,9259;;;;
4405,5792;2,7943;;;;
4405,7316;2,8224;;;;
4405,884;2,8777;;;;
4406,0364;2,8808;;;;
4406,1888;2,9318;;;;
4406,3412;3,0595;;;;
4406,4936;2,9934;;;;
4406,646;3,0685;;;;
4406,7984;3,1366;;;;
4406,9508;3,1585;;;;
4407,1032;3,0271;;;;
4407,2556;2,9266;;;;
4407,408;2,9151;;;;
4407,5604;2,9578;;;;
4407,7128;2,9321;;;;
4407,8652;2,8676;;;;
4408,0176;2,8666;;;;
4408,17;2,7969;;;;
4408,3224;2,6808;;;;
4408,4748;2,6059;;;;
4408,6272;2,564;;;;
4408,7796;2,6519;;;;
4408,932;2,706;;;;
4409,0844;2,6971;;;;
4409,2368;2,6489;;;;
4409,3892;2,6183;;;;
4409,5416;2,7021;;;;
4409,694;2,7571;;;;
4409,8464;2,7639;;;;
4409,9988;2,7231;;;;
4410,1512;2,7015;;;;
4410,3036;2,7528;;;;
4410,456;2,8585;;;;
4410,6084;2,9458;;;;
4410,7608;2,9272;;;;
4410,9132;2,8192;;;;
4411,0656;2,7618;;;;
4411,218;2,775;;;;
4411,3704;2,6749;;;;
4411,5228;2,6277;;;;
4411,6752;2,7133;;;;
4411,8276;2,8397;;;;
4411,98;2,8795;;;;
4412,1324;2,7857;;;;
4412,2848;2,8519;;;;
4412,4372;3,2286;;;;
4412,5896;3,6875;;;;
4412,742;3,6521;;;;
4412,8944;3,3588;;;;
4413,0468;3,5943;;;;
4413,1992;4,4252;;;;
4413,3516;4,6999;;;;
4413,504;4,5554;;;;
4413,6564;4,2295;;;;
4413,8088;4,1998;;;;
4413,9612;4,151;;;;
4414,1136;4,1105;;;;
4414,266;4,0515;;;;
4414,4184;4,2961;;;;
4414,5708;4,7449;;;;
4414,7232;4,9838;;;;
4414,8756;4,9944;;;;
4415,028;5,1592;;;;
4415,1804;5,6011;;;;
4415,3328;6,1982;;;;
4415,4852;6,4234;;;;
4415,6376;6,6638;;;;
4415,79;6,6498;;;;
4415,9424;7,2758;;;;
4416,0948;8,4223;;;;
4416,2472;9,3716;;;;
4416,3996;9,3263;;;;
4416,552;9,3558;;;;
4416,7044;8,719;;;;
4416,8568;8,6653;;;;
4417,0092;9,3658;;;;
4417,1616;9,0435;;;;
4417,314;6,9232;;;;
4417,4664;5,5411;;;;
4417,6188;5,9131;;;;
4417,7712;6,732;;;;
4417,9236;7,8495;;;;
4418,076;9,0266;;;;
4418,2284;9,1991;;;;
4418,3808;8,4531;;;;
4418,5332;7,8304;;;;
4418,6856;6,9291;;;;
4418,838;6,4861;;;;
4418,9904;6,5205;;;;
4419,1428;6,9284;;;;
4419,2952;7,2561;;;;
4419,4476;7,3505;;;;
4419,6;7,0314;;;;
4419,7524;6,3852;;;;
4419,9048;5,5774;;;;
4420,0572;5,0855;;;;
4420,2096;4,7793;;;;
4420,362;4,6185;;;;
4420,5144;4,6949;;;;
4420,6668;5,0384;;;;
4420,8192;5,6357;;;;
4420,9716;6,1498;;;;
4421,124;6,5746;;;;
4421,2764;6,9081;;;;
4421,4288;6,9418;;;;
4421,5812;6,8804;;;;
4421,7336;7,3693;;;;
4421,886;8,4777;;;;
4422,0384;9,8087;;;;
4422,1908;10,8655;;;;
4422,3432;11,1305;;;;
4422,4956;10,2777;;;;
4422,648;9,301;;;;
4422,8004;8,3558;;;;
4422,9528;7,4219;;;;
4423,1052;6,6085;;;;
4423,2576;6,1826;;;;
4423,41;5,7651;;;;
4423,5624;5,7592;;;;
4423,7148;5,7985;;;;
4423,8672;5,832;;;;
4424,0196;5,7881;;;;
4424,172;5,928;;;;
4424,3244;6,3013;;;;
4424,4768;6,7123;;;;
4424,6292;6,8558;;;;
4424,7816;6,9082;;;;
4424,934;7,2589;;;;
4425,0864;7,9706;;;;
4425,2388;8,9977;;;;
4425,3912;10,4978;;;;
4425,5436;12,6546;;;;
4425,696;14,8503;;;;
4425,8484;16,0317;;;;
4426,0008;16,1681;;;;
4426,1532;15,7237;;;;
4426,3056;14,7902;;;;
4426,458;13,2387;;;;
4426,6104;11,1925;;;;
4426,7628;9,9383;;;;
4426,9152;9,6872;;;;
4427,0676;9,6214;;;;
4427,22;10,0841;;;;
4427,3724;11,3289;;;;
4427,5248;13,0582;;;;
4427,6772;14,5897;;;;
4427,8296;15,674;;;;
4427,982;16,5265;;;;
4428,1344;17,2379;;;;
4428,2868;18,1324;;;;
4428,4392;18,841;;;;
4428,5916;18,9133;;;;
4428,744;18,4052;;;;
4428,8964;17,0176;;;;
4429,0488;16,1786;;;;
4429,2012;14,0874;;;;
4429,3536;11,8921;;;;
4429,506;9,3442;;;;
4429,6584;8,5298;;;;
4429,8108;8,0221;;;;
4429,9632;7,9606;;;;
4430,1156;7,2922;;;;
4430,268;6,8057;;;;
4430,4204;7,2785;;;;
4430,5728;7,997;;;;
4430,7252;8,6815;;;;
4430,8776;9,4436;;;;
4431,03;9,9599;;;;
4431,1824;10,0534;;;;
4431,3348;10,4089;;;;
4431,4872;10,529;;;;
4431,6396;10,6969;;;;
4431,792;10,9019;;;;
4431,9444;10,9104;;;;
4432,0968;11,5193;;;;
4432,2492;11,6756;;;;
4432,4016;10,8623;;;;
4432,554;9,5529;;;;
4432,7064;9,032;;;;
4432,8588;9,0665;;;;
4433,0112;9,2241;;;;
4433,1636;9,7237;;;;
4433,316;10,8783;;;;
4433,4684;12,5128;;;;
4433,6208;13,5381;;;;
4433,7732;14,3499;;;;
4433,9256;14,3447;;;;
4434,078;14,5698;;;;
4434,2304;16,0594;;;;
4434,3828;19,1984;;;;
4434,5352;21,0713;;;;
4434,6876;20,1517;;;;
4434,84;16,0244;;;;
4434,9924;12,1349;;;;
4435,1448;9,7587;;;;
4435,2972;8,669;;;;
4435,4496;7,9647;;;;
4435,602;7,764;;;;
4435,7544;7,8586;;;;
4435,9068;8,5435;;;;
4436,0592;9,8772;;;;
4436,2116;10,9418;;;;
4436,364;10,9963;;;;
4436,5164;9,8972;;;;
4436,6688;8,4803;;;;
4436,8212;7,4046;;;;
4436,9736;6,7803;;;;
4437,126;6,3416;;;;
4437,2784;5,6347;;;;
4437,4308;5,3126;;;;
4437,5832;5,1161;;;;
4437,7356;4,8978;;;;
4437,888;4,6879;;;;
4438,0404;4,5719;;;;
4438,1928;4,7805;;;;
4438,3452;5,0826;;;;
4438,4976;5,3491;;;;
4438,65;5,2204;;;;
4438,8024;5,096;;;;
4438,9548;5,0039;;;;
4439,1072;4,994;;;;
4439,2596;4,8133;;;;
4439,412;4,3737;;;;
4439,5644;3,7803;;;;
4439,7168;3,4057;;;;
4439,8692;3,279;;;;
4440,0216;3,3172;;;;
4440,174;3,5366;;;;
4440,3264;3,6431;;;;
4440,4788;3,648;;;;
4440,6312;3,785;;;;
4440,7836;4,5494;;;;
4440,936;5,8389;;;;
4441,0884;7,3174;;;;
4441,2408;8,6557;;;;
4441,3932;9,776;;;;
4441,5456;10,8734;;;;
4441,698;12,0996;;;;
4441,8504;12,911;;;;
4442,0028;13,1419;;;;
4442,1552;12,5432;;;;
4442,3076;10,8317;;;;
4442,46;7,7234;;;;
4442,6124;5,8201;;;;
4442,7648;4,5311;;;;
4442,9172;3,7758;;;;
4443,0696;3,7296;;;;
4443,222;4,3334;;;;
4443,3744;4,8351;;;;
4443,5268;4,8562;;;;
4443,6792;4,9462;;;;
4443,8316;5,6497;;;;
4443,984;5,8945;;;;
4444,1364;5,6302;;;;
4444,2888;5,103;;;;
4444,4412;4,5929;;;;
4444,5936;3,8104;;;;
4444,746;3,0644;;;;
4444,8984;2,4376;;;;
4445,0508;2,3001;;;;
4445,2032;2,4586;;;;
4445,3556;2,6249;;;;
4445,508;2,6922;;;;
4445,6604;2,7413;;;;
4445,8128;2,8906;;;;
4445,9652;2,9079;;;;
4446,1176;2,7842;;;;
4446,27;2,6816;;;;
4446,4224;2,8665;;;;
4446,5748;2,8579;;;;
4446,7272;2,8611;;;;
4446,8796;2,7058;;;;
4447,032;2,6427;;;;
4447,1844;2,5544;;;;
4447,3368;2,5415;;;;
4447,4892;2,6047;;;;
4447,6416;2,5042;;;;
4447,794;2,4967;;;;
4447,9464;2,7177;;;;
4448,0988;3,0178;;;;
4448,2512;3,191;;;;
4448,4036;3,3345;;;;
4448,556;3,421;;;;
4448,7084;3,8262;;;;
4448,8608;4,2613;;;;
4449,0132;4,6592;;;;
4449,1656;4,7933;;;;
4449,318;5,0166;;;;
4449,4704;5,1812;;;;
4449,6228;5,0864;;;;
4449,7752;4,8864;;;;
4449,9276;4,8619;;;;
4450,08;5,1296;;;;
4450,2324;5,4972;;;;
4450,3848;5,6808;;;;
4450,5372;5,8229;;;;
4450,6896;5,8423;;;;
4450,842;5,9683;;;;
4450,9944;6,123;;;;
4451,1468;6,2089;;;;
4451,2992;6,283;;;;
4451,4516;6,461;;;;
4451,604;6,7704;;;;
4451,7564;7,2345;;;;
4451,9088;7,6286;;;;
4452,0612;7,8461;;;;
4452,2136;7,9725;;;;
4452,366;8,4782;;;;
4452,5184;9,0149;;;;
4452,6708;9,3261;;;;
4452,8232;9,4591;;;;
4452,9756;9,5319;;;;
4453,128;9,5495;;;;
4453,2804;9,5025;;;;
4453,4328;9,3883;;;;
4453,5852;9,1916;;;;
4453,7376;9,3093;;;;
4453,89;9,6999;;;;
4454,0424;10,3341;;;;
4454,1948;10,8683;;;;
4454,3472;11,1269;;;;
4454,4996;10,7761;;;;
4454,652;9,4342;;;;
4454,8044;7,3871;;;;
4454,9568;5,1965;;;;
4455,1092;4,6571;;;;
4455,2616;4,5938;;;;
4455,414;4,4126;;;;
4455,5664;3,9135;;;;
4455,7188;4,0571;;;;
4455,8712;4,0904;;;;
4456,0236;4,0109;;;;
4456,176;3,3923;;;;
4456,3284;2,8962;;;;
4456,4808;2,812;;;;
4456,6332;2,7426;;;;
4456,7856;2,5668;;;;
4456,938;2,6017;;;;
4457,0904;2,5446;;;;
4457,2428;2,5173;;;;
4457,3952;2,5484;;;;
4457,5476;2,5426;;;;
4457,7;2,6028;;;;
4457,8524;2,6326;;;;
4458,0048;2,6171;;;;
4458,1572;2,6185;;;;
4458,3096;2,6346;;;;
4458,462;2,6821;;;;
4458,6144;2,7053;;;;
4458,7668;2,6973;;;;
4458,9192;2,6367;;;;
4459,0716;2,7351;;;;
4459,224;2,6839;;;;
4459,3764;2,6307;;;;
4459,5288;2,5115;;;;
4459,6812;2,6642;;;;
4459,8336;2,7427;;;;
4459,986;2,6712;;;;
4460,1384;2,5657;;;;
4460,2908;2,5869;;;;
4460,4432;2,7199;;;;
4460,5956;2,8703;;;;
4460,748;2,9119;;;;
4460,9004;2,9361;;;;
4461,0528;2,9622;;;;
4461,2052;3,0563;;;;
4461,3576;3,1748;;;;
4461,51;3,3866;;;;
4461,6624;3,6247;;;;
4461,8148;3,9129;;;;
4461,9672;4,1421;;;;
4462,1196;4,282;;;;
4462,272;4,2265;;;;
4462,4244;4,0737;;;;
4462,5768;4,1358;;;;
4462,7292;4,2628;;;;
4462,8816;4,5732;;;;
4463,034;4,4629;;;;
4463,1864;4,2908;;;;
4463,3388;4,376;;;;
4463,4912;4,6135;;;;
4463,6436;4,6267;;;;
4463,796;4,5894;;;;
4463,9484;4,7849;;;;
4464,1008;4,9888;;;;
4464,2532;5,2677;;;;
4464,4056;5,6476;;;;
4464,558;6,057;;;;
4464,7104;6,1882;;;;
4464,8628;6,2263;;;;
4465,0152;6,2133;;;;
4465,1676;6,0771;;;;
4465,32;6,205;;;;
4465,4724;6,0523;;;;
4465,6248;5,7912;;;;
4465,7772;5,7215;;;;
4465,9296;5,7426;;;;
4466,082;5,7237;;;;
4466,2344;5,6103;;;;
4466,3868;5,6566;;;;
4466,5392;5,7429;;;;
4466,6916;5,6612;;;;
4466,844;5,3445;;;;
4466,9964;5,0459;;;;
4467,1488;5,0292;;;;
4467,3012;5,3043;;;;
4467,4536;5,5559;;;;
4467,606;5,7229;;;;
4467,7584;5,6208;;;;
4467,9108;5,1831;;;;
4468,0632;4,9008;;;;
4468,2156;5,0531;;;;
4468,368;4,7992;;;;
4468,5204;4,2881;;;;
4468,6728;4,5044;;;;
4468,8252;5,5143;;;;
4468,9776;5,9087;;;;
4469,13;5,9556;;;;
4469,2824;5,5812;;;;
4469,4348;5,0991;;;;
4469,5872;4,4328;;;;
4469,7396;3,9532;;;;
4469,892;3,9242;;;;
4470,0444;4,2037;;;;
4470,1968;4,4767;;;;
4470,3492;4,5866;;;;
4470,5016;4,5266;;;;
4470,654;4,4265;;;;
4470,8064;4,2925;;;;
4470,9588;4,3738;;;;
4471,1112;4,938;;;;
4471,2636;5,8133;;;;
4471,416;6,5585;;;;
4471,5684;6,7975;;;;
4471,7208;6,5997;;;;
4471,8732;6,7387;;;;
4472,0256;6,3488;;;;
4472,178;5,9625;;;;
4472,3304;6,0594;;;;
4472,4828;6,423;;;;
4472,6352;6,6357;;;;
4472,7876;6,8187;;;;
4472,94;7,2356;;;;
4473,0924;7,9177;;;;
4473,2448;8,3219;;;;
4473,3972;8,0882;;;;
4473,5496;7,6233;;;;
4473,702;7,3404;;;;
4473,8544;7,307;;;;
4474,0068;7,5953;;;;
4474,1592;8,168;;;;
4474,3116;8,5675;;;;
4474,464;8,62;;;;
4474,6164;8,58;;;;
4474,7688;8,675;;;;
4474,9212;8,9068;;;;
4475,0736;9,0766;;;;
4475,226;9,0447;;;;
4475,3784;9,0418;;;;
4475,5308;8,6651;;;;
4475,6832;8,0181;;;;
4475,8356;7,4815;;;;
4475,988;7,092;;;;
4476,1404;6,6904;;;;
4476,2928;6,2828;;;;
4476,4452;6,1482;;;;
4476,5976;6,0329;;;;
4476,75;5,8972;;;;
4476,9024;5,8732;;;;
4477,0548;6,3472;;;;
4477,2072;7,5168;;;;
4477,3596;8,6998;;;;
4477,512;9,3186;;;;
4477,6644;9,2812;;;;
4477,8168;8,7485;;;;
4477,9692;8,1382;;;;
4478,1216;7,6814;;;;
4478,274;7,6895;;;;
4478,4264;7,9517;;;;
4478,5788;8,5562;;;;
4478,7312;9,4507;;;;
4478,8836;10,3573;;;;
4479,036;11,0988;;;;
4479,1884;11,7334;;;;
4479,3408;11,9493;;;;
4479,4932;11,5991;;;;
4479,6456;10,9723;;;;
4479,798;10,6509;;;;
4479,9504;10,7962;;;;
4480,1028;11,0649;;;;
4480,2552;11,6313;;;;
4480,4076;12,1198;;;;
4480,56;11,9882;;;;
4480,7124;11,2351;;;;
4480,8648;9,8422;;;;
4481,0172;8,0308;;;;
4481,1696;6,7764;;;;
4481,322;6,1575;;;;
4481,4744;6,1534;;;;
4481,6268;7,0071;;;;
4481,7792;8,1939;;;;
4481,9316;10,4142;;;;
4482,084;10,3139;;;;
4482,2364;9,0249;;;;
4482,3888;7,1845;;;;
4482,5412;6,6963;;;;
4482,6936;5,9536;;;;
4482,846;5,4431;;;;
4482,9984;5,8762;;;;
4483,1508;6,938;;;;
4483,3032;7,8987;;;;
4483,4556;8,7034;;;;
4483,608;9,5889;;;;
4483,7604;10,3759;;;;
4483,9128;10,8608;;;;
4484,0652;10,9933;;;;
4484,2176;10,8197;;;;
4484,37;10,4846;;;;
4484,5224;10,5574;;;;
4484,6748;10,8332;;;;
4484,8272;10,7683;;;;
4484,9796;10,4745;;;;
4485,132;10,1283;;;;
4485,2844;9,8412;;;;
4485,4368;9,8348;;;;
4485,5892;9,5966;;;;
4485,7416;8,8443;;;;
4485,894;8,2169;;;;
4486,0464;7,8165;;;;
4486,1988;7,4943;;;;
4486,3512;7,3017;;;;
4486,5036;7,9104;;;;
4486,656;8,7198;;;;
4486,8084;9,1215;;;;
4486,9608;9,2391;;;;
4487,1132;8,9655;;;;
4487,2656;8,3247;;;;
4487,418;7,9332;;;;
4487,5704;7,974;;;;
4487,7228;8,543;;;;
4487,8752;8,5877;;;;
4488,0276;8,6435;;;;
4488,18;8,6176;;;;
4488,3324;8,6023;;;;
4488,4848;8,402;;;;
4488,6372;8,1818;;;;
4488,7896;7,8315;;;;
4488,942;7,6025;;;;
4489,0944;7,6833;;;;
4489,2468;7,8767;;;;
4489,3992;7,9524;;;;
4489,5516;7,8901;;;;
4489,704;8,1222;;;;
